new_order	order	seed	submitter	year	song	artist	link	submitters
77	32	1	xyrix	1998	Battleflag	Lo Fidelity Allstars	https://www.youtube.com/watch?v=4Bh-j4vVbTU	
68	33	2	aku chi	1998	Given To Fly	Pearl Jam	https://youtu.be/satY_ofTNo4	
21	34	2	alatar224	1998	Trans Fatty Acid (Kruder & Dorfmeister Session Mix)	Lamb	https://www.youtube.com/watch?v=94NU-W-KgxI	
89	35	2	assemble_me	1998	Breaking the Code	Andrea Parker	https://youtu.be/ZciDcfkHZK8	
53	36	2	bazkitcase5	1998	The Way	Fastball	https://youtu.be/vEoZA9u-jYo	
37	37	2	Bluey The Bear	1998	Spark	Tori Amos	https://www.youtube.com/watch?v=-wAZKp93bQ8	
2	38	2	Donald X.	1998	Last Stop: This Town	Eels	https://www.youtube.com/watch?v=vne0TTb9MI0	
94	39	2	dryope	1998	My Sound	Squarepusher	https://youtu.be/aJknJybze_8	
82	40	2	jsh	1998	Never Ending Math Equation	Modest Mouse	https://www.youtube.com/watch?v=7kKVWknupeI	
59	41	2	Lemonspawn	1998	Annetichrist	Superdrag	https://youtu.be/KmQZgWne9Xc	
74	42	2	markusin	1998	Duvet	Bôa	https://www.youtube.com/watch?v=Hp3V7HYTbhQ	
14	43	2	Mollo8	1998	El Garage de Gina Monster	Lost Acapulco	https://youtu.be/TN8TWB-bkwg	
106	44	2	MuensterCheese	1998	She's Got Issues	The Offspring	https://youtu.be/36t3Ke4-DCw	
24	45	2	Sharur	1998	Light Up My Room	Barenaked Ladies	https://youtu.be/4rI6WafYAps	
109	46	2	strumphf	1998	Narcotic	Liquido	https://www.youtube.com/watch?v=JLQbOrHPQWg	
118	47	2	SuperDuper	1998	I Didn’t Understand	Elliott Smith	https://youtu.be/lFIkik2I_Pc	
110	48	2	tufftaeh	1998	No-One But You (Only The Good Die Young)	Queen	https://www.youtube.com/watch?v=e5hjvaa5ZT0	
80	49	2	volfied	1998	Crush	Dave Matthews Band	https://www.youtube.com/watch?v=EOmMKmGnnB4	
7	50	2	wharf_rat	1998	Roses Are Free (4/3/98 | Uniondale, NY)	Phish	https://www.youtube.com/watch?v=SkHjnoex2gU	
112	51	2	Wonko	1998	Boys on the Docks	Dropkick Murphys	https://www.youtube.com/watch?v=36VUXSA2k1s	
64	52	3	alatar224	1998	To the Left to the Right	T-Model Ford	https://www.youtube.com/watch?v=vi7T670dk6U	
126	53	3	assemble_me	1998	Accelerator (Taucher remix)	Sosa	https://youtu.be/OIDKOH78OD0	
107	54	3	bazkitcase5	1998	Black Balloon	The Goo Goo Dolls	https://youtu.be/17z0bKWXvkU	
95	55	3	Bluey The Bear	1998	Sing it Back (Boris Dlugosch Mix)	Moloko	https://www.youtube.com/watch?v=u_G_YliYNkg	
33	56	3	Donald X.	1998	Raspberry Swirl	Tori Amos	https://www.youtube.com/watch?v=q27tMUNNT_A	
85	57	3	dryope	1998	Djinn	TUU & Nick Parkin	https://youtu.be/GtyfVwOPeXM	
17	58	3	jsh	1998	La Femme d'Argent	Air	https://www.youtube.com/watch?v=U4U19zwFENs	
79	59	3	Lemonspawn	1998	Am I the Only One (Who's Ever Felt This Way)	The Chicks	https://youtu.be/cu_8hv-ueJE	
13	60	3	markusin	1998	Cassandra	Theatre of Tragedy	https://www.youtube.com/watch?v=i5cHtHGlDpI	
96	61	3	Mollo8	1998	Estrella Mía	Mijares	https://youtu.be/s4Pajy-1RUo	
116	62	3	MuensterCheese	1998	P.L.U.C.K.	System of a Down	https://youtu.be/8_gH8dGPCMw	
98	63	3	Sharur	1998	Superfly Slick Dick	The Vengaboys	https://youtu.be/hCxVWgxW_W8	
105	64	3	singletee	1998	Johnny Jump Up/Morrison's Jig	Gaelic Storm	https://www.youtube.com/watch?v=2JeBsLrdBzs	
23	65	3	strumphf	1998	Desaparecido	Manu Chao	https://www.youtube.com/watch?v=Qew9cYR3t0g	
31	66	3	SuperDuper	1998	Ghost	Neutral Milk Hotel	https://youtu.be/Gkl8WiWFw0M	
92	67	3	tufftaeh	1998	She's So High	Tal Bachman	https://www.youtube.com/watch?v=jmB9-99_9Y8	
90	68	3	Valendale	1998	Dragula	Rob Zombie	https://youtu.be/s1ed5idBKns	
26	69	3	volfied	1998	Most High	Page & Plant	https://www.youtube.com/watch?v=fZFo78UjZJI	
103	70	3	Wonko	1998	Mexico	Cake	https://www.youtube.com/watch?v=V6Jzk0MsSPQ	
3	71	3	xyrix	1998	Mezzanine	Massive Attack	https://www.youtube.com/watch?v=bcsjz0HXGYk	
50	72	4	aku chi	1998	What It's Like	Everlast	https://youtu.be/iMyd4sfyNz0	
47	73	4	alatar224	1998	What Are You Wearing?	Kahimi Karie	https://www.youtube.com/watch?v=9QG-caBNE8I	
49	74	4	assemble_me	1998	You Don't Care About Us	Placebo	https://youtu.be/qXnTOzUgDv0	
122	75	4	Bluey The Bear	1998	Angelene	PJ Harvey	https://www.youtube.com/watch?v=hsuV75k0lig	
119	76	4	Donald X.	1998	People Are Leaving	Robert Pollard	https://www.youtube.com/watch?v=GkqK9FYPxWE	
111	77	4	dryope	1998	救済の技法 (Relief Technique)	Susumu Hirasawa	https://youtu.be/Aqm5Ykw_WQM	
45	78	4	jsh	1998	The Best is Yet to Come	Rika Muranaka	https://youtu.be/6miaTf1gF4g	
16	79	4	Lemonspawn	1998	Uninvited	Alanis Morisette	https://youtu.be/t45g0E1Z6cE	
27	80	4	markusin	1998	Tsaghikner	Tata Simonyan	https://www.youtube.com/watch?v=gwmd4zqyOJM	
86	81	4	Mollo8	1998	La Vida es un Carnaval	Celia Cruz	https://youtu.be/AFYJ5axf02o	
115	82	4	MuensterCheese	1998	The Tale of Dusty & Pistol Pete	The Smashing Pumpkins	https://youtu.be/X7Bnp_Znp9M	
100	83	4	Sharur	1998	You Would Give Me Kiss If I Were On Soccer Team	Gröûp X	https://youtu.be/1IMtmfzRS2Y	
55	84	4	singletee	1998	Stargazers	Nightwish	https://www.youtube.com/watch?v=pvacJYXBcBk	
46	85	4	strumphf	1998	Rebell	die ärzte	https://www.youtube.com/watch?v=7jUYkzIB1hg	
61	86	4	SuperDuper	1998	Kakha Ze (ככה זה)	Berry Sacharof	https://youtu.be/qQ63NqCCRps	
127	87	4	tufftaeh	1998	Perfect Ten	The Beautiful South	https://www.youtube.com/watch?v=QR1BEJkAyc4	
19	88	4	Valendale	1998	Ravens Land	Aurelio Voltaire	https://youtu.be/YRHZIKxBj2Y	
70	89	4	volfied	1998	Big Country	Bela Fleck & the Flecktones	https://www.youtube.com/watch?v=D9gbMWMB1j4	
108	90	4	wharf_rat	1998	Subterranean	Daniel Bell	https://www.youtube.com/watch?v=JLjBxmG_u8U	
76	91	4	Wonko	1998	Summer	Joe Hisaishi	https://www.youtube.com/watch?v=rI6KKXJ1TUg	
11	92	4	xyrix	1998	W.I.K.	Bola	https://www.youtube.com/watch?v=G7kcpqfykjo	
81	93	5	aku chi	1998	Whiskey In the Jar	Metallica	https://youtu.be/OIh3nO6-V_A	
42	94	5	alatar224	1998	Concrete Schoolyard	Jurassic 5	https://www.youtube.com/watch?v=WkbeibjN6S8	
15	95	5	assemble_me	1998	Space Invaders Are Smoking Grass	I-F	https://youtu.be/ADXWkCS_fY8	
58	96	5	bazkitcase5	1998	I Will Wait	Hootie & the Blowfish	https://youtu.be/obDatZbOsxE	
65	97	5	Bluey The Bear	1998	Super Going	Boredoms	https://www.youtube.com/watch?v=pBL8YPFS5Fw	
72	98	5	Donald X.	1998	Baby Got Going	Liz Phair	https://www.youtube.com/watch?v=KmdN-wAx3Sg	
104	99	5	dryope	1998	Order of the Ginger Gild	Tangerine Dream	https://youtu.be/tKSP3EpcUEc	
51	100	5	jsh	1998	Cold Brains	Beck	https://youtu.be/R1f6vk4PZ7o	
99	101	5	Lemonspawn	1998	Spiders	System of a Down	https://youtu.be/4pFZaAETCUQ	
120	102	5	markusin	1998	Life After Death	King Diamond	https://www.youtube.com/watch?v=9L-4XtzHXO4	
60	103	5	Mollo8	1998	La Copa de la Vida	Ricky Martin	https://youtu.be/0emP6RdAZzE	
22	104	5	Sharur	1998	She's On Time	Barenaked Ladies	https://youtu.be/itoDIwQgWHE	
20	105	5	singletee	1998	Pokemon TCG—Grandmaster's theme	Ichirō Shimakura	https://www.youtube.com/watch?v=vESr4WpNc_Q	
12	106	5	strumphf	1998	Wer bin ich? (Mulan)	Caroline Vasicek	https://www.youtube.com/watch?v=Wa3r6b9n0cQ	
8	107	5	SuperDuper	1998	I Think I’m Paranoid	Garbage	https://youtu.be/FfWvww4nbfY	
93	108	5	tufftaeh	1998	When You're Gone	Bryan Adams feat. Melanie C.	https://www.youtube.com/watch?v=G68evBPzxfE	
101	109	5	Valendale	1998	The Man Upstairs	Aurelio Voltaire	https://youtu.be/H9WkEX_cl78	
4	110	5	volfied	1998	The Dead Flag Blues	Godspeed You! Black Emperor	https://www.youtube.com/watch?v=VGKc3T7OVHE	
6	111	5	wharf_rat	1998	Big Love	Pete Heller's Big Love	https://www.youtube.com/watch?v=S1i5D2_XNSw	
40	112	5	Wonko	1998	Tropicalia	Beck	https://www.youtube.com/watch?v=_L16J4Sk944	
9	113	5	xyrix	1998	9PM (Till I Come)	ATB	https://www.youtube.com/watch?v=RZjRGSlYxL4	
131	114	6	aku chi	1998	Babylon	David Gray	https://youtu.be/YTMws6srlt0	
56	115	6	alatar224	1998	Bloody Mary	The Living End	https://www.youtube.com/watch?v=wOiwU8uESdo	
5	116	6	assemble_me	1998	I break	Katatonia	https://youtu.be/j21xPdb_55w	
38	117	6	Bluey The Bear	1998	Kind and Generous	Natalie Merchant	https://www.youtube.com/watch?v=qE7GWVmIcss	
43	118	6	Donald X.	1998	The Man Who Was Too Loud	Frank Black	https://www.youtube.com/watch?v=RKuYRIc8Hlk	
36	119	6	dryope	1998	Untitled (Königsforst #5)	Gas	https://youtu.be/EKaOe3_sdOo	
129	120	6	Lemonspawn	1998	I'll Make a Man Out of You	Donny Osmond	https://youtu.be/elBKil5zE2g	
34	121	6	markusin	1998	Bawitdaba	Kid Rock	https://www.youtube.com/watch?v=6J9ayHYClw8	
130	122	6	Mollo8	1998	Would You...?	Touch & Go	https://youtu.be/eywpgXJChJg	
69	123	6	Sharur	1998	Never There	Cake	https://youtu.be/VhGp8Id0HRU	
75	124	6	singletee	1998	The Real Folk Blues	The Seatbelts	https://www.youtube.com/watch?v=CjUVTEExfBg	
41	125	6	strumphf	1998	Origin of Love (Hedwig and the Angry Inch)	Stephen Trask	https://www.youtube.com/watch?v=N2-QxyhAsT8	
97	126	6	SuperDuper	1998	Walk Unafraid	R.E.M.	https://youtu.be/W-qENGh33F4	
128	127	6	tufftaeh	1998	I Don't Want To Miss A Thing	Aerosmith	https://www.youtube.com/watch?v=Us3cGQs0Q8A	
35	128	6	volfied	1998	Baby Britain	Elliott Smith	https://www.youtube.com/watch?v=_brIq_vWM1M	
52	129	6	wharf_rat	1998	Heal Yourself and Move	Theo Parrish	https://www.youtube.com/watch?v=sDmU3zCHUsw	
62	130	6	Wonko	1998	Some Fantastic	Barenaked Ladies	https://www.youtube.com/watch?v=QtCbOme3MaY	
66	131	6	xyrix	1998	Königsforst II	Gas	https://www.youtube.com/watch?v=dl1elQbsmlo	
