new_order	order	seed	submitter	year	song	artist	link	submitters
43	85	4	SuperDuper	2013	Sentients	Fuck Buttons	https://youtu.be/Nm41yV1gOcA	
70	86	4	Valendale	2013	Giratina Battle Theme Remix	GitchxCity	https://youtu.be/_t10vb_3yGk	
109	87	4	volfied	2013	Sonata No. 1 in G minor, BWV 1001: IV. Presto	Chris Thile	https://www.youtube.com/watch?v=EfAp_EDTD_I	
14	88	4	wharf_rat	2013	Selfless State	So Inagawa	https://www.youtube.com/watch?v=59BIX16RSkU	
126	89	4	xyrix	2013	Wenu Wenu	Omar Souleyman	https://www.youtube.com/watch?v=Ehmh2fMjh-8	
26	90	5	aku chi	2013	Step	Vampire Weekend	https://youtu.be/_mDxcDjg9P4	
115	91	5	alatar224	2013	Gathering	Forest Swords	https://www.youtube.com/watch?v=C0EGJYmvCFo	
105	92	5	assemble_me	2013	Light	Veil Of Light	https://youtu.be/VoROsTVLm20	
6	93	5	Donald X.	2013	Tennis Court	Lorde	https://www.youtube.com/watch?v=4Moca9nzvDM	
106	94	5	dryope	2013	Chrome Country	Oneohtrix Point Never	https://youtu.be/GVj4v-UCIQo	
19	95	5	jsh	2013	Reflektor	Arcade Fire	https://youtu.be/HzEMFdasvXI	
40	96	5	Komaitho	2013	Vogel im Käfig	澤野 弘之 (Sawano Hiroyuki)	https://youtu.be/H76_uW1Fnso	
52	97	5	Lemonspawn	2013	Pompeii	Bastille	https://youtu.be/m326LNIRB3k	
81	98	5	markusin	2013	Parabola (Parabol)	Twinkle Twinkle Little Rock Star	https://www.youtube.com/watch?v=u9_Fe4M83fM	
60	99	5	Mollo8	2013	Propuesta Indecente	Romeo Santos	https://youtu.be/9LxMLbdForI	
17	100	5	Mort	2013	Mesopelagic: Into the Uncanny	The Ocean	https://youtu.be/UH7B_HT1TDU	
35	101	5	nottoobad	2013	Hercules	Sara Bareilles	https://www.youtube.com/watch?v=p_krHk9FRFk	
33	102	5	Sharur	2013	Stolen Dance	Milky Chance	https://youtu.be/K1m_Dt_ImXQ	
119	103	5	singletee	2013	The Hunter	Marnie	https://www.youtube.com/watch?v=i1o31eC_PZU	
51	104	5	strumphf	2013	Young and Beautiful	Lana Del Rey	https://www.youtube.com/watch?v=Te11UaHOHMQ	
12	105	5	SuperDuper	2013	Bad Kingdom	Moderat	https://youtu.be/2xVOmmBEaBc	
125	106	5	Valendale	2013	Treat Me Like a Pirate	Flynt Flossy, Yung Humma, & Watchamacalit	https://youtu.be/h1zGqRXZlnY	
22	107	5	volfied	2013	Doin' It Right (ft. Panda Bear)	Daft Punk	https://www.youtube.com/watch?v=LL-gyhZVvx0	
