new_order	order	seed	submitter	year	song	artist	link	submitters
16	50	2	singletee	2011	I Know the Truth	Pretty Lights	https://www.youtube.com/watch?v=IGElY7otr-M	
51	51	2	strumphf	2011	Zeckenrapsupport (feat. Captain Gips)	Sookee	https://www.youtube.com/watch?v=qzdJfJvQbvA	
124	52	2	SuperDuper	2011	Keep Me There	Nicolas Jaar	https://youtu.be/y01-xnxfMu0	
70	53	2	tufftaeh	2011	I will dance (when I walk away)	Katzenjammer	https://www.youtube.com/watch?v=iGCjNaCJT28	
99	54	2	Valendale	2011	Helena Beat	Foster the People	https://youtu.be/FlBCUzGLce0	
126	55	2	wharf_rat	2011	The Way It Will Be	Gillian Welch	https://www.youtube.com/watch?v=Xp5KbUZo708	
48	56	2	xyrix	2011	Down and Cried	Holcombe Waller	https://www.youtube.com/watch?v=VmVO7-Up0To	
21	57	3	aku chi	2011	Death of Communication	Company of Thieves	https://youtu.be/BEd3Su0CEgY	
128	58	3	alatar224	2011	빙그르 [Sweet Witches]	f(x)	https://www.youtube.com/watch?v=SNfL-s7n-Xw	
109	59	3	assemble_me	2011	Dark Allies	Light Asylum	https://youtu.be/WNiKCRUpbqA	
97	60	3	bazkitcase5	2011	Gemini	Thank You Scientist	https://youtu.be/OZ9QqvaT-yg	
37	61	3	Bluey The Bear	2011	Sweater Weather	The Neigbourhood	https://www.youtube.com/watch?v=Ao81ziiXHhs	
32	62	3	demonsdemon	2011	Friday ft Dorian Electra, Big Freedia & 3OH!3	Rebecca Black	https://www.youtube.com/watch?v=iCFOcqsnc9Y	
66	63	3	Donald X.	2011	Estate Sale Sign	The Mountain Goats	https://www.youtube.com/watch?v=w-jse54GBB8	
68	64	3	dryope	2011	Genkai-1	Biosphere	https://youtu.be/PTwuAkoh9hc	
79	65	3	jsh	2011	Hell Broke Luce	Tom Waits	https://www.youtube.com/watch?v=Hepu9QL4gKo	
76	66	3	Komaitho	2011	夏を見ていた (I Was Watching Summer)	吉森信 (Makoto Yoshimori)	https://youtu.be/qouJS9Hzspo	
55	67	3	Lemonspawn	2011	Get Some	Lykke Li	https://youtu.be/L5c9gcU7nVc	
19	68	3	markusin	2011	Black Hole (Acceleration of SUGURI 2)	Deku	https://www.youtube.com/watch?v=pFcELuv0XOM	
58	69	3	Mollo8	2011	Ya te olvidé	Yuridia	https://youtu.be/7pTXJt7WvsA	
110	70	3	Mort	2011	Transcendence	Gorod	https://youtu.be/zsFmnaIM7Vk	
81	71	3	nottoobad	2011	Through The Dark	Alexi Murdoch	https://www.youtube.com/watch?v=_LgTsA9-kyM	
113	72	3	pproteus	2011	Waste	Foster the People	https://www.youtube.com/watch?v=mE6DLY7WQkg	
108	73	3	Sharur	2011	The Adventures of Rain Dance Maggie	Red Hot Chili Peppers	https://youtu.be/DowAWZgDO8c	
53	74	3	singletee	2011	Fuzzy Dream	Black Devil Disco Club	https://www.youtube.com/watch?v=V951XsLLKAg	
86	75	3	strumphf	2011	The Last Goodbye	The Kills	https://www.youtube.com/watch?v=xhILJOeQkRc	
72	76	3	SuperDuper	2011	Tres Hermanicas Eran	Avishai Cohen	https://youtu.be/qQFh_wYxHRA	
78	77	3	tufftaeh	2011	Yoü and I [live at MTV Music Awards 2011]	Lady Gaga	https://www.youtube.com/watch?v=wnl27cnnd8g&t=215s	
63	78	3	Valendale	2011	The Edge Of Glory	Lady Gaga	https://youtu.be/pQkklRt_CUY	
111	79	3	volfied	2011	Codex	Radiohead	https://www.youtube.com/watch?v=T7t38uDUg5E	
71	80	3	wharf_rat	2011	The Dream	Thee Oh Sees	https://www.youtube.com/watch?v=BOtAuwwB7ow	
50	81	3	xyrix	2011	Dystopia	YACHT	https://youtu.be/7rzAGLPpWmA	
4	82	4	alatar224	2011	Rumour Has It	Adele	https://www.youtube.com/watch?v=A8IRqCJVkOo	
30	83	4	assemble_me	2011	Spellwork	Austra	https://youtu.be/JuoQgkPKplQ	
3	84	4	bazkitcase5	2011	Universe	The Living End	https://youtu.be/T67U8_0KIYQ	
27	85	4	Bluey The Bear	2011	Breaking Down	Florence and the Machine	https://www.youtube.com/watch?v=icaSKsb9THY	
45	86	4	demonsdemon	2011	Lose it	Austra	https://www.youtube.com/watch?v=Y9DklLnrjY4	
60	87	4	Donald X.	2011	What Am I	Lifeguards	https://www.youtube.com/watch?v=s8sMzPHj3yc	
80	88	4	dryope	2011	Variations	Nicolas Jaar	https://youtu.be/cCQpqSqeoMI	
121	89	4	jsh	2011	Hur Man Lättar Helt Enkelt	Anna Järvinen	https://www.youtube.com/watch?v=UTHW2eoR6S0	
5	90	4	markusin	2011	The Escape	The Agonist	https://www.youtube.com/watch?v=DBnryRK68ME	
94	91	4	Mollo8	2011	Set Fire to the Rain (Live)	Adele	https://youtu.be/u7UXIqkjDAI	
114	92	4	Mort	2011	Cold	Black Country Communion	https://youtu.be/AtCxHe3D1ek	
52	93	4	nottoobad	2011	Adieu	Cœur de Pirate	https://www.youtube.com/watch?v=YOyOCYhTC2s	
87	94	4	pproteus	2011	Paradise	Coldplay	https://www.youtube.com/watch?v=J6ZWlDks0nQ	
107	95	4	singletee	2011	Altitude Blues	Ladytron	https://www.youtube.com/watch?v=LkaicobTq08	
29	96	4	strumphf	2011	Limit to Your Love	James Blake	https://www.youtube.com/watch?v=Uu6_hAxvsLc	
38	97	4	SuperDuper	2011	About a Tree (Oyfen Weg Shteyt a Boym)	Avishai Cohen	https://youtu.be/ufjr0gY04IM	
18	98	4	tufftaeh	2011	Jet Lag	Simple Plan feat. Natasha Bedingfield	https://www.youtube.com/watch?v=oUNOZoucEZg	
123	99	4	Valendale	2011	Beware	Death Grips	https://youtu.be/-qxa91EwFco	
62	100	4	volfied	2011	Nighcall	Kavinsky & Lovefoxxx	https://www.youtube.com/watch?v=MV_3Dpw-BRY	
44	101	4	wharf_rat	2011	Man of Science	B-Key	https://www.youtube.com/watch?v=zWulqmwYdSM	
59	102	4	xyrix	2011	The Soul of a City	Legowelt	https://www.youtube.com/watch?v=2pc788uwurk	
54	103	5	alatar224	2011	Glaschzenck	Ruins Alone	https://www.youtube.com/watch?v=7FbFiBiByZE	
82	104	5	assemble_me	2011	Vladilen	Contre Jour	https://youtu.be/bA9Tbtj5i4A	
118	105	5	bazkitcase5	2011	Calamity Song	The Decemberists	https://youtu.be/lcGSEbfegrs	
90	106	5	Bluey The Bear	2011	Rolling in the Deep	Adele	https://www.youtube.com/watch?v=bDtjO-R0QSo	
12	107	5	demonsdemon	2011	Der Tanz der Gluehwuermchen	Dominik Eulberg	https://www.youtube.com/watch?v=qaQKvA94GUo	
115	108	5	Donald X.	2011	Cruel	St. Vincent	https://www.youtube.com/watch?v=Auq8mHTA0zc	
98	109	5	dryope	2011	Tim Hecker	In the Fog II	https://youtu.be/wMDO-bCVkJg	
46	110	5	jsh	2011	Canajahorie	They Might Be Giants	https://www.youtube.com/watch?v=FrtL7Fcf38U	
25	111	5	Lemonspawn	2011	Born This Way	Lady Gaga	https://youtu.be/knHX8moFYIY	
65	112	5	markusin	2011	The Change	Evanescence	https://www.youtube.com/watch?v=QQOlT_a4PVc	
9	113	5	Mollo8	2011	Toro	El Columpio Asesino	https://youtu.be/16fe9RzhnFg	
88	114	5	Mort	2011	Dead Roots Stirring	Elder	https://youtu.be/Ckvj1YN3lHg	
127	115	5	nottoobad	2011	East Harlem	Beirut	https://www.youtube.com/watch?v=91k7arTMkjo	
28	116	5	pproteus	2011	Miss Cigarette	Rizzle Kicks	https://www.youtube.com/watch?v=FAUCSfN_1f8	
23	117	5	singletee	2011	Shot in the Dark	Within Temptation	https://www.youtube.com/watch?v=nIzN9Om_ATw	
10	118	5	strumphf	2011	Siebenmeilenhighheels	Sookee	https://www.youtube.com/watch?v=PD4xEBUY9wU	
89	119	5	tufftaeh	2011	Mamma Mia	ReinXeed	https://www.youtube.com/watch?v=GjLER1BLYBc	
93	120	5	Valendale	2011	Life on the Nickel	Foster the People	https://youtu.be/kPt3qY0Sl_w	
24	121	5	volfied	2011	June Hymn	The Decemberists	https://www.youtube.com/watch?v=lhg2Zf3PnaU	
73	122	5	wharf_rat	2011	Lorelai	Fleet Foxes	https://www.youtube.com/watch?v=kicaGhONItY	
13	123	5	xyrix	2011	Candonga	Buraka Som Sistema	https://www.youtube.com/watch?v=GV9jdIUQnss	
143	124	6	aku chi	2011	Don't Move	Phantogram	https://youtu.be/q2RlV6cteiA	
34	125	6	alatar224	2011	Kolo	Eleanoora Rosenholm	https://www.youtube.com/watch?v=q7pycifAZbE	
7	127	6	bazkitcase5	2011	How It Starts	The Features	https://youtu.be/Fb4tPL_GZSE	
140	126	6	assemble_me	2011	We don't belong	Screen Vinyl Image	https://youtu.be/z7rbNDZOuXY	
103	134	6	markusin	2011	Descent to the Zenith	Earth	https://www.youtube.com/watch?v=QypDR-KvWAE	
17	143	6	Valendale	2011	Sorry For Party Rocking	LMFAO	https://youtu.be/Ng_t5D8tVvM	
134	128	6	Bluey The Bear	2011	Among Angels (Live)	Kate Bush	https://www.youtube.com/watch?v=l8YwaeCAlA0	
33	144	6	volfied	2011	A Scarcity of Miracles	Jakszyk, Fripp & Collins	https://www.youtube.com/watch?v=hi3aMHNzPHs	
139	129	6	demonsdemon	2011	Lisa Frank 420 / Modern Computing (リサフランク420 / 現代のコンピュー Risa Furanku 420 / Gendai no Konpyū)	MACINTOSH PLUS	https://www.youtube.com/watch?v=aQkPcPqTq4M	
138	130	6	Donald X.	2011	When Will You Die	They Might Be Giants	https://www.youtube.com/watch?v=kSQ8tZ35t4U	
132	131	6	dryope	2011	Whitewashed Compound Stealth Helicopter Crash	Vatican Shadow	https://youtu.be/8fZkpNXKB8I	
136	132	6	jsh	2011	Gwyn, Lord of Cinder	Motoi Sakuraba	https://www.youtube.com/watch?v=AB6sOhQan9Y	
142	133	6	Lemonspawn	2011	Heartbeat	Childish Gambino	https://youtu.be/jT-A1eQHUsk	
131	135	6	Mollo8	2011	What The Hell	Avril Lavigne	https://youtu.be/NE7dhplqLjs	
137	136	6	Mort	2011	Matador	Brontide	https://youtu.be/b18Yps0Pvxw	
141	137	6	nottoobad	2011	L.I.F.E.G.O.E.S.O.N.	Noah and the Whale	https://www.youtube.com/watch?v=Y8XuMDi-wIk	
145	138	6	pproteus	2011	My Name Is Mathias	The Burning Hell	https://www.youtube.com/watch?v=u2uoWA8kJVk	
146	139	6	Sharur	2011	The Tide	Hazmat Modine	https://youtu.be/UgmwHaKRjvE	
144	140	6	singletee	2011	Safe and Sound	Capital Cities	https://www.youtube.com/watch?v=njvA03rMHx4	
133	141	6	strumphf	2011	Skinny Love	Birdy	https://www.youtube.com/watch?v=_PXItvu_Xwg	
129	142	6	tufftaeh	2011	Ain't Nothing Better	Demon's Eye feat. Doogie White	https://www.youtube.com/watch?v=hOJ9tSUEHxU	
130	145	6	wharf_rat	2011	Vow	Julianna Barwick	https://www.youtube.com/watch?v=CFQvzPztzTo	
135	146	6	xyrix	2011	Off Our Backs	MEN	https://www.youtube.com/watch?v=QlTRFN1_Jkc	
